model,item,feature,value,shap_value,expected_value
GLM_grid_1_model_1,43,TSS,19.7,-0.36856674795459354,2.735599918712073
GLM_grid_1_model_1,44,TSS,22.7,0.07133057243878844,3.175497239105455
GLM_grid_1_model_1,45,TSS,21.3,-0.13395484374478972,2.970211822921877
GLM_grid_1_model_1,46,TSS,22.7,0.07133057243878838,3.175497239105455
GLM_grid_1_model_1,47,TSS,22.1,-0.01664889163988781,3.087517775026779
GLM_grid_1_model_1,48,TSS,22.2,-0.0019856476267759438,3.1021810190398904
XGBoost_3,1,Anth,299,-0.8204500938041338,2.271426986695992
XGBoost_3,2,Anth,544,-0.8114734632480471,2.2804036172520785
XGBoost_3,3,Anth,522,-0.8559916606172919,2.235885419882834
XGBoost_3,4,Anth,478,-0.762187721207738,2.329689359292388
XGBoost_3,5,Anth,588,-0.5566942760099967,2.5351828044901294
XGBoost_3,6,Anth,677,-0.28019679824097343,2.8116802822591525
XGBoost_3,7,Anth,639,-0.4749497532223662,2.6169273272777596
XGBoost_3,8,Anth,494,-0.7990312761523659,2.2928458043477598
XGBoost_3,9,Anth,609,-0.4805188312505678,2.611358249249558
XGBoost_3,10,Anth,565,-0.6771098095923669,2.4147672709077588
XGBoost_3,11,Anth,655,-0.42467738801820387,2.667199692481922
XGBoost_3,12,Anth,861,0.6375701804127962,3.729447260912922
XGBoost_3,13,Anth,642,-0.4652413839681278,2.626635696531998
XGBoost_3,14,Anth,436,-0.867198648759061,2.224678431741065
XGBoost_3,15,Anth,576,-0.6757249554826152,2.4161521250175104
XGBoost_3,16,Anth,506,-0.731388605406715,2.360488475093411
XGBoost_3,17,Anth,749,-0.23104090595410942,2.8608361745460167
XGBoost_3,18,Anth,571,-0.6993374707591204,2.3925396097410054
XGBoost_3,19,Anth,761,-0.21907846764143943,2.8727986128586864
XGBoost_3,20,Anth,499,-0.8901537029693523,2.2017233775307736
XGBoost_3,21,Anth,754,-0.20254433579329,2.8893327447068358
XGBoost_3,22,Anth,725,-0.22852880880236598,2.86334827169776
XGBoost_3,23,Anth,833,0.5892342610491642,3.68111134154929
XGBoost_3,24,Anth,830,0.5508503838338774,3.642727464334003
XGBoost_3,25,Anth,933,0.9131775146557229,4.0050545951558485
XGBoost_3,26,Anth,613,-0.5007183154424035,2.591158765057722
XGBoost_3,27,Anth,548,-0.7737474323560797,2.3181296481440463
XGBoost_3,28,Anth,765,-0.1586019318136903,2.9332751486864357
XGBoost_3,29,Anth,683,-0.3734320360753265,2.7184450444247994
XGBoost_3,30,Anth,922,0.8913731379434464,3.9832502184435725
XGBoost_3,31,Anth,763,-0.1799332400163023,2.911943840483824
XGBoost_3,32,Anth,518,-0.863424594824513,2.228452485675613
XGBoost_3,33,Anth,656,-0.3938064878392551,2.698070592660871
XGBoost_3,34,Anth,644,-0.41749256476759855,2.6743845157325272
XGBoost_3,35,Anth,758,-0.21216850220743122,2.8797085782926946
XGBoost_3,36,Anth,877,0.6677311632989185,3.759608243799044
XGBoost_3,37,Anth,901,0.634605455833177,3.726482536333303
XGBoost_3,38,Anth,480,-0.8472636619375811,2.244613418562545
XGBoost_3,39,Anth,793,-0.13742443184471792,2.954452648655408
XGBoost_3,40,Anth,718,-0.2288962622276609,2.862980818272465
XGBoost_3,41,Anth,784,-0.23459638665533705,2.857280693844789
XGBoost_3,42,Anth,765,-0.23781872137139298,2.8540583591287327
XGBoost_3,43,Anth,481,-0.8648767887304225,2.2270002917697034
XGBoost_3,44,Anth,655,-0.4331715181469929,2.658705562353133
XGBoost_3,45,Anth,469,-0.782533175415463,2.309343905084663
XGBoost_3,46,Anth,585,-0.574561747204926,2.5173153332952
XGBoost_3,47,Anth,684,-0.3328892368202407,2.7589878436798854
XGBoost_3,48,Anth,497,-0.811686058735682,2.280191021764444
XGBoost_3,1,BW,1.99,-0.05621940683987425,3.0356576736602516
XGBoost_3,2,BW,1.88,-0.0837505247650876,3.0081265557350383
XGBoost_3,3,BW,1.93,-0.04149363448636456,3.050383446013761
XGBoost_3,4,BW,2.11,-0.5489026533646717,2.542974427135454
XGBoost_3,5,BW,2.01,-0.465103472686476,2.62677360781365
XGBoost_3,6,BW,1.98,-0.04450074117630706,3.0473763393238187
XGBoost_3,7,BW,1.73,0.05648181639197791,3.1483588968921037
XGBoost_3,8,BW,1.75,0.05353960984696937,3.145416690347095
XGBoost_3,9,BW,1.67,0.0514677143138314,3.1433447948139572
XGBoost_3,10,BW,2.06,-0.7491859748131696,2.3426911056869564
XGBoost_3,11,BW,1.85,0.025178471890588694,3.1170555523907146
XGBoost_3,12,BW,2.03,-0.4420782689832986,2.649798811516827
XGBoost_3,13,BW,2.01,-0.4175195654647222,2.6743575150354038
XGBoost_3,14,BW,1.99,-0.047613682846228134,3.0442633976538978
XGBoost_3,15,BW,2.1,-0.7564871898955772,2.3353898906045485
XGBoost_3,16,BW,2.11,-0.7487804692031607,2.343096611296965
XGBoost_3,17,BW,1.9,-0.07852626260783879,3.013350817892287
XGBoost_3,18,BW,2.02,-0.48495455179363484,2.606922528706491
XGBoost_3,19,BW,1.52,0.4178686211299562,3.509745701630082
XGBoost_3,20,BW,1.73,0.03247001767158508,3.124347098171711
XGBoost_3,21,BW,1.48,0.36844830308109533,3.460325383581221
XGBoost_3,22,BW,1.89,-0.05929709888166934,3.0325799816184564
XGBoost_3,23,BW,1.73,0.03512020864420551,3.1269972891443314
XGBoost_3,24,BW,1.92,-0.02386903110891636,3.0680080493912096
XGBoost_3,25,BW,1.6,0.44876344522668243,3.5406405257268085
XGBoost_3,26,BW,1.73,0.04671309205392982,3.1385901725540557
XGBoost_3,27,BW,1.77,0.12657589423987503,3.218452974740001
XGBoost_3,28,BW,1.75,0.0658419746905563,3.1577190551906824
XGBoost_3,29,BW,1.84,-0.03493020724919149,3.0569468732509346
XGBoost_3,30,BW,1.97,-0.006188157842390685,3.0856889226577353
XGBoost_3,31,BW,1.67,0.0655293406711685,3.157406421171294
XGBoost_3,32,BW,1.93,-0.016626698275407747,3.075250382224718
XGBoost_3,33,BW,1.87,0.025852816696795955,3.117729897196922
XGBoost_3,34,BW,1.82,0.14032418487800513,3.232201265378131
XGBoost_3,35,BW,1.89,-0.03896142138789138,3.0529156591122346
XGBoost_3,36,BW,1.95,0.03490796654174788,3.126785047041874
XGBoost_3,37,BW,1.71,0.03971022295041171,3.1315873034505377
XGBoost_3,38,BW,1.69,0.055658819774786705,3.147535900274913
XGBoost_3,39,BW,1.73,0.040916621788508106,3.132793702288634
XGBoost_3,40,BW,1.95,-0.012179101403389236,3.0796979790967365
XGBoost_3,41,BW,2.01,-0.5200664099926753,2.5718106705074506
XGBoost_3,42,BW,2.28,-0.9286052923028667,2.1632717881972594
XGBoost_3,43,BW,1.8,0.06454946825073815,3.156426548750864
XGBoost_3,44,BW,1.83,0.10899544941882278,3.2008725299189487
XGBoost_3,45,BW,2.12,-0.5237692687660458,2.5681078117340803
XGBoost_3,46,BW,2.02,-0.4820990405148936,2.6097780399852324
XGBoost_3,47,BW,2.21,-0.8658626194422439,2.226014461057882
XGBoost_3,48,BW,2.23,-0.9255692407281861,2.1663078397719397
XGBoost_3,1,TA,6.45,-0.011993783008721559,3.0798832974914045
XGBoost_3,2,TA,6,-0.09398500942107713,2.9978920710790486
XGBoost_3,3,TA,6.3,-0.048882972966465155,3.042994107533661
XGBoost_3,4,TA,6.6,0.09461814185811385,3.1864952223582397
XGBoost_3,5,TA,6.3,-0.04609458044999226,3.0457825000501337
XGBoost_3,6,TA,6.9,0.2847371671555776,3.3766142476557035
XGBoost_3,7,TA,6.45,-0.02323828751428242,3.0686387929858436
XGBoost_3,8,TA,6.6,0.1427171984687446,3.2345942789688706
XGBoost_3,9,TA,6.53,-0.01347388358165838,3.0784031969184675
XGBoost_3,10,TA,7.2,0.3629037040389251,3.454780784539051
XGBoost_3,11,TA,6.6,0.12619636983921115,3.218073450339337
XGBoost_3,12,TA,6.75,0.18513495847582817,3.277012038975954
XGBoost_3,13,TA,5.85,-0.17390468778709608,2.91797239271303
XGBoost_3,14,TA,5.7,-0.2163096333129536,2.8755674471871724
XGBoost_3,15,TA,6.75,0.2395928270286991,3.3314699075288248
XGBoost_3,16,TA,7.28,0.39711060116274555,3.4889876816628713
XGBoost_3,17,TA,6.6,0.13455543956822796,3.2264325200683537
XGBoost_3,18,TA,6.6,0.14316196129139913,3.235039041791525
XGBoost_3,19,TA,5.55,-0.18364246468991022,2.9082346158102155
XGBoost_3,20,TA,5.55,-0.18233173092206323,2.9095453495780625
XGBoost_3,21,TA,6,-0.07846433576196432,3.0134127447381616
XGBoost_3,22,TA,5.25,-0.1694951392710212,2.9223819412291046
XGBoost_3,23,TA,5.63,-0.12382592260837594,2.96805115789175
XGBoost_3,24,TA,6.75,0.22845878545194942,3.3203358659520754
XGBoost_3,25,TA,6.15,-0.06987266739209463,3.0220044131080313
XGBoost_3,26,TA,5.48,-0.16086975526478564,2.93100732523534
XGBoost_3,27,TA,6.75,0.28284509956008946,3.3747221800602154
XGBoost_3,28,TA,6.6,0.15318142477836885,3.245058505278495
XGBoost_3,29,TA,6.45,-0.06829620856377866,3.023580871936347
XGBoost_3,30,TA,6.15,-0.0437515418355664,3.0481255386645594
XGBoost_3,31,TA,5.7,-0.17049995457960465,2.9213771259205212
XGBoost_3,32,TA,5.7,-0.18825031071901294,2.903626769781113
XGBoost_3,33,TA,6.15,-0.07044810667220022,3.0214289738279256
XGBoost_3,34,TA,7.13,0.42371253420909205,3.515589614709218
XGBoost_3,35,TA,5.85,-0.16055335652911001,2.931323723971016
XGBoost_3,36,TA,6.3,0.014569680827358544,3.1064467613274847
XGBoost_3,37,TA,4.8,-0.38929709264387746,2.7025799878562484
XGBoost_3,38,TA,6,-0.11085149956246243,2.9810255809376636
XGBoost_3,39,TA,6.23,-0.05570965870800926,3.0361674217921166
XGBoost_3,40,TA,5.25,-0.16730754191262862,2.9245695385874972
XGBoost_3,41,TA,5.85,-0.17268823366612251,2.9191888468340035
XGBoost_3,42,TA,5.78,-0.15363723898513487,2.938239841514991
XGBoost_3,43,TA,6.3,-0.07507409072584592,3.01680298977428
XGBoost_3,44,TA,6.08,-0.07442379701468613,3.0174532834854397
XGBoost_3,45,TA,5.7,-0.13373288181092974,2.958144198689196
XGBoost_3,46,TA,5.55,-0.13683803462319932,2.9550390458769265
XGBoost_3,47,TA,5.85,-0.15432059278504742,2.9375564877150784
XGBoost_3,48,TA,6.3,-0.12738712494158055,2.9644899555585456
XGBoost_3,1,TSS,18.4,-0.5793175556593471,2.512559524840779
XGBoost_3,2,TSS,19.2,-0.5923116568269003,2.4995654236732254
XGBoost_3,3,TSS,20.1,-0.5086276993776361,2.58324938112249
XGBoost_3,4,TSS,19.7,-0.3602415453642601,2.7316355351358657
XGBoost_3,5,TSS,21,-0.07496067012349739,3.0169164103766284
XGBoost_3,6,TSS,21.1,-0.04342566896229996,3.048451411537826
XGBoost_3,7,TSS,20.6,-0.4676504665985704,2.6242266139015555
XGBoost_3,8,TSS,21.3,-0.0434255706560277,3.048451509844098
XGBoost_3,9,TSS,21.6,0.086790793782307,3.178667874282433
XGBoost_3,10,TSS,21.8,0.19300681352615348,3.2848838940262794
XGBoost_3,11,TSS,22.2,0.11140741273346859,3.2032844932335944
XGBoost_3,12,TSS,21.5,0.08682746667828856,3.1787045471784143
XGBoost_3,13,TSS,21.8,0.19497692647079676,3.2868540069709224
XGBoost_3,14,TSS,19.9,-0.5052735863460431,2.5866034941540827
XGBoost_3,15,TSS,22.1,0.10411729125512914,3.195994371755255
XGBoost_3,16,TSS,22.1,0.11138679532127177,3.203263875821398
XGBoost_3,17,TSS,22.4,0.07399725644952698,3.1658743369496527
XGBoost_3,18,TSS,21.9,0.16790880542248515,3.259785885922611
XGBoost_3,19,TSS,22.4,0.09390129614621384,3.18577837664634
XGBoost_3,20,TSS,20.9,-0.32302059791982185,2.768856482580304
XGBoost_3,21,TSS,20.6,-0.4828874594014552,2.6089896210986705
XGBoost_3,22,TSS,23.2,0.08963825470871481,3.1815153352088408
XGBoost_3,23,TSS,22.9,0.11738603272371817,3.209263113223844
XGBoost_3,24,TSS,21.6,0.15781497965670388,3.2496920601568298
XGBoost_3,25,TSS,22.8,0.16310319573514936,3.2549802762352753
XGBoost_3,26,TSS,20.4,-0.4541699466192054,2.6377071338809204
XGBoost_3,27,TSS,20.5,-0.4990197581549482,2.5928573223451776
XGBoost_3,28,TSS,19.9,-0.4560419105821185,2.6358351699180074
XGBoost_3,29,TSS,20.3,-0.5360164534714484,2.5558606270286774
XGBoost_3,30,TSS,21.1,-0.06992674877660154,3.0219503317235246
XGBoost_3,31,TSS,21.5,0.08624481389092113,3.178121894391047
XGBoost_3,32,TSS,21.2,-0.019670657192666974,3.072206423307459
XGBoost_3,33,TSS,21.6,0.12055419064644267,3.2124312711465683
XGBoost_3,34,TSS,21.4,0.057657923963334495,3.1495350044634605
XGBoost_3,35,TSS,21.9,0.1651216560146876,3.2569987365148134
XGBoost_3,36,TSS,21.4,0.10316653497931016,3.195043615479436
XGBoost_3,37,TSS,24.8,0.10156130738970393,3.19343838788983
XGBoost_3,38,TSS,20,-0.4760507732215854,2.6158263072785406
XGBoost_3,39,TSS,22.2,0.07539127632561662,3.1672683568257427
XGBoost_3,40,TSS,22.8,0.09388605308615543,3.1857631335862813
XGBoost_3,41,TSS,23.1,0.05513041725175316,3.147007497751879
XGBoost_3,42,TSS,23,0.031823941713406884,3.123701022213533
XGBoost_3,43,TSS,19.7,-0.4889640249311924,2.6029130555689335
XGBoost_3,44,TSS,22.7,0.13047495008342863,3.2223520305835547
XGBoost_3,45,TSS,21.3,0.023252849984500112,3.115129930484626
XGBoost_3,46,TSS,22.7,0.06941937882867186,3.1612964593287978
XGBoost_3,47,TSS,22.1,0.09341186978336805,3.185288950283494
XGBoost_3,48,TSS,22.2,0.00655812573515685,3.098435206235283
XGBoost_grid_1_model_9,1,Anth,299,-0.9167240381551287,2.16743864165619
XGBoost_grid_1_model_9,2,Anth,544,-0.8185448961125482,2.2656177836987705
XGBoost_grid_1_model_9,3,Anth,522,-0.8694897405803206,2.214672939230998
XGBoost_grid_1_model_9,4,Anth,478,-0.7792656506515213,2.3048970291597977
XGBoost_grid_1_model_9,5,Anth,588,-0.6202713976510696,2.463891282160249
XGBoost_grid_1_model_9,6,Anth,677,-0.315818424957494,2.768344254853825
XGBoost_grid_1_model_9,7,Anth,639,-0.5212743688995642,2.5628883109117546
XGBoost_grid_1_model_9,8,Anth,494,-0.8809661959401444,2.2031964838711744
XGBoost_grid_1_model_9,9,Anth,609,-0.5119735110137202,2.572189168797599
XGBoost_grid_1_model_9,10,Anth,565,-0.6849390488738816,2.3992236309374375
XGBoost_grid_1_model_9,11,Anth,655,-0.40335678153981797,2.680805898271501
XGBoost_grid_1_model_9,12,Anth,861,0.7274287023271124,3.811591382138431
XGBoost_grid_1_model_9,13,Anth,642,-0.5175425407166283,2.5666201390946908
XGBoost_grid_1_model_9,14,Anth,436,-0.890486110208763,2.1936765696025557
XGBoost_grid_1_model_9,15,Anth,576,-0.6943829872955881,2.389779692515731
XGBoost_grid_1_model_9,16,Anth,506,-0.7887957512090603,2.2953669286022587
XGBoost_grid_1_model_9,17,Anth,749,-0.2340316492029363,2.8501310306083827
XGBoost_grid_1_model_9,18,Anth,571,-0.7281564693484044,2.3560062104629145
XGBoost_grid_1_model_9,19,Anth,761,-0.14394004860271992,2.940222631208599
XGBoost_grid_1_model_9,20,Anth,499,-0.9408669087828858,2.1432957710284333
XGBoost_grid_1_model_9,21,Anth,754,-0.17295372558550703,2.911208954225812
XGBoost_grid_1_model_9,22,Anth,725,-0.20429945809559757,2.879863221715721
XGBoost_grid_1_model_9,23,Anth,833,0.5278967874538569,3.612059467265176
XGBoost_grid_1_model_9,24,Anth,830,0.4839483211851785,3.568111000996497
XGBoost_grid_1_model_9,25,Anth,933,0.9415928434787524,4.025755523290071
XGBoost_grid_1_model_9,26,Anth,613,-0.5039674104708762,2.5801952693404426
XGBoost_grid_1_model_9,27,Anth,548,-0.8017013978420034,2.2824612819693155
XGBoost_grid_1_model_9,28,Anth,765,-0.11071419105347702,2.9734484887578416
XGBoost_grid_1_model_9,29,Anth,683,-0.3342279071609181,2.7499347726504006
XGBoost_grid_1_model_9,30,Anth,922,1.0004296119635308,4.084592291774849
XGBoost_grid_1_model_9,31,Anth,763,-0.13573278869605715,2.9484298911152615
XGBoost_grid_1_model_9,32,Anth,518,-0.9631253749959996,2.121037304815319
XGBoost_grid_1_model_9,33,Anth,656,-0.4331279243859985,2.65103475542532
XGBoost_grid_1_model_9,34,Anth,644,-0.41951687478770805,2.6646458050236106
XGBoost_grid_1_model_9,35,Anth,758,-0.17586233187466882,2.90830034793665
XGBoost_grid_1_model_9,36,Anth,877,0.7740134709618162,3.858176150773135
XGBoost_grid_1_model_9,37,Anth,901,0.6993388909225662,3.7835015707338853
XGBoost_grid_1_model_9,38,Anth,480,-0.8607262977295449,2.2234363820817737
XGBoost_grid_1_model_9,39,Anth,793,-0.12372339423745879,2.96043928557386
XGBoost_grid_1_model_9,40,Anth,718,-0.2083732969024112,2.875789382908908
XGBoost_grid_1_model_9,41,Anth,784,-0.17042777325130273,2.913734906560016
XGBoost_grid_1_model_9,42,Anth,765,-0.2105173942012096,2.873645285610109
XGBoost_grid_1_model_9,43,Anth,481,-0.8930142009630802,2.1911484788482385
XGBoost_grid_1_model_9,44,Anth,655,-0.41940689945800463,2.6647557803533144
XGBoost_grid_1_model_9,45,Anth,469,-0.9112832804934845,2.1728793993178344
XGBoost_grid_1_model_9,46,Anth,585,-0.61359035430683,2.470572325504489
XGBoost_grid_1_model_9,47,Anth,684,-0.36888057381535577,2.7152821059959633
XGBoost_grid_1_model_9,48,Anth,497,-0.8249982063037657,2.2591644735075533
XGBoost_grid_1_model_9,1,BW,1.99,-0.07303310873814794,3.011129571073171
XGBoost_grid_1_model_9,2,BW,1.88,-0.046900271334582744,3.037262408476736
XGBoost_grid_1_model_9,3,BW,1.93,-0.05817327938146022,3.0259894004298586
XGBoost_grid_1_model_9,4,BW,2.11,-0.46918951202597925,2.6149731677853394
XGBoost_grid_1_model_9,5,BW,2.01,-0.2993495270816816,2.784813152729637
XGBoost_grid_1_model_9,6,BW,1.98,-0.05817620363086462,3.0259864761804542
XGBoost_grid_1_model_9,7,BW,1.73,0.07157163394408061,3.1557343137553993
XGBoost_grid_1_model_9,8,BW,1.75,0.034633454452786316,3.1187961342641053
XGBoost_grid_1_model_9,9,BW,1.67,0.09109710922671677,3.1752597890380354
XGBoost_grid_1_model_9,10,BW,2.06,-0.7136778381342688,2.37048484167705
XGBoost_grid_1_model_9,11,BW,1.85,0.07610498461872373,3.1602676644300427
XGBoost_grid_1_model_9,12,BW,2.03,-0.3359790948323068,2.748183584979012
XGBoost_grid_1_model_9,13,BW,2.01,-0.38205375843164013,2.7021089213796787
XGBoost_grid_1_model_9,14,BW,1.99,-0.09023039518959064,2.993932284621728
XGBoost_grid_1_model_9,15,BW,2.1,-0.7816409837040639,2.302521696107255
XGBoost_grid_1_model_9,16,BW,2.11,-0.7367334185789031,2.3474292612324157
XGBoost_grid_1_model_9,17,BW,1.9,-0.07186499455322759,3.0122976852580914
XGBoost_grid_1_model_9,18,BW,2.02,-0.49161505906118275,2.5925476207501363
XGBoost_grid_1_model_9,19,BW,1.52,0.40877449233084917,3.492937172142168
XGBoost_grid_1_model_9,20,BW,1.73,0.06487522201819518,3.149037901829514
XGBoost_grid_1_model_9,21,BW,1.48,0.3156072345251839,3.3997699143365026
XGBoost_grid_1_model_9,22,BW,1.89,-0.0917682071319881,2.992394472679331
XGBoost_grid_1_model_9,23,BW,1.73,0.04803387975941131,3.13219655957073
XGBoost_grid_1_model_9,24,BW,1.92,-0.037649390805099214,3.04651328900622
XGBoost_grid_1_model_9,25,BW,1.6,0.42003365430153083,3.5041963341128497
XGBoost_grid_1_model_9,26,BW,1.73,0.09028862820317274,3.1744513080144916
XGBoost_grid_1_model_9,27,BW,1.77,0.0777823416930099,3.1619450215043288
XGBoost_grid_1_model_9,28,BW,1.75,0.06948258344911884,3.1536452632604375
XGBoost_grid_1_model_9,29,BW,1.84,0.07736347450150372,3.1615261543128224
XGBoost_grid_1_model_9,30,BW,1.97,-0.030013481672439557,3.0541491981388793
XGBoost_grid_1_model_9,31,BW,1.67,0.09082185942679666,3.1749845392381157
XGBoost_grid_1_model_9,32,BW,1.93,-0.052676467224956,3.031486212586363
XGBoost_grid_1_model_9,33,BW,1.87,0.048535644801126265,3.132698324612445
XGBoost_grid_1_model_9,34,BW,1.82,0.11584502158479604,3.200007701396115
XGBoost_grid_1_model_9,35,BW,1.89,-0.07440093418376298,3.009761745627556
XGBoost_grid_1_model_9,36,BW,1.95,-0.01128344289544625,3.0728792369158726
XGBoost_grid_1_model_9,37,BW,1.71,0.025804308450055602,3.1099669882613745
XGBoost_grid_1_model_9,38,BW,1.69,0.0911366608407751,3.175299340652094
XGBoost_grid_1_model_9,39,BW,1.73,0.08369319027082749,3.167855870082146
XGBoost_grid_1_model_9,40,BW,1.95,-0.0685808386446709,3.015581841166648
XGBoost_grid_1_model_9,41,BW,2.01,-0.3571556170160568,2.727007062795262
XGBoost_grid_1_model_9,42,BW,2.28,-0.8938714826169112,2.1902911971944077
XGBoost_grid_1_model_9,43,BW,1.8,0.0655409930687807,3.1497036728801
XGBoost_grid_1_model_9,44,BW,1.83,0.0690925265144966,3.1532552063258157
XGBoost_grid_1_model_9,45,BW,2.12,-0.5072715023739471,2.5768911774373717
XGBoost_grid_1_model_9,46,BW,2.02,-0.44617332042091495,2.637989359390404
XGBoost_grid_1_model_9,47,BW,2.21,-0.8728671147901982,2.211295565021121
XGBoost_grid_1_model_9,48,BW,2.23,-0.814007197558466,2.2701554822528527
XGBoost_grid_1_model_9,1,TA,6.45,-0.01133091959895327,3.072831760212366
XGBoost_grid_1_model_9,2,TA,6,-0.13652418678005496,2.947638493031264
XGBoost_grid_1_model_9,3,TA,6.3,-0.017841323175364132,3.066321356635955
XGBoost_grid_1_model_9,4,TA,6.6,0.074077818956640007,3.1582404987679586
XGBoost_grid_1_model_9,5,TA,6.3,-0.01699915062636148,3.0671635291849575
XGBoost_grid_1_model_9,6,TA,6.9,0.33475524259524236,3.4189179224065613
XGBoost_grid_1_model_9,7,TA,6.45,-0.04954447276476315,3.034618207046556
XGBoost_grid_1_model_9,8,TA,6.6,0.11088638928615374,3.1950490690974727
XGBoost_grid_1_model_9,9,TA,6.53,-0.04505393281578979,3.039108746995529
XGBoost_grid_1_model_9,10,TA,7.2,0.3349706192190447,3.4191332990303636
XGBoost_grid_1_model_9,11,TA,6.6,0.10134312169005472,3.1855058015013737
XGBoost_grid_1_model_9,12,TA,6.75,0.21642952195058257,3.3005922017619014
XGBoost_grid_1_model_9,13,TA,5.85,-0.18321669712248745,2.9009459826888313
XGBoost_grid_1_model_9,14,TA,5.7,-0.13503676694300415,2.9491259128683147
XGBoost_grid_1_model_9,15,TA,6.75,0.25384562793705223,3.338008307748371
XGBoost_grid_1_model_9,16,TA,7.28,0.3751886691898111,3.45935134900113
XGBoost_grid_1_model_9,17,TA,6.6,0.08013301166809254,3.1642956914794116
XGBoost_grid_1_model_9,18,TA,6.6,0.10094638665517158,3.1851090664664903
XGBoost_grid_1_model_9,19,TA,5.55,-0.12439857785486513,2.959764101956454
XGBoost_grid_1_model_9,20,TA,5.55,-0.146812554966244,2.937350124845075
XGBoost_grid_1_model_9,21,TA,6,-0.10975454551064312,2.974408134300676
XGBoost_grid_1_model_9,22,TA,5.25,-0.13841331905374918,2.9457493607575698
XGBoost_grid_1_model_9,23,TA,5.63,-0.07817508725242531,3.0059875925588937
XGBoost_grid_1_model_9,24,TA,6.75,0.22553810870481855,3.3097007885161376
XGBoost_grid_1_model_9,25,TA,6.15,-0.06327066912005408,3.0208920106912647
XGBoost_grid_1_model_9,26,TA,5.48,-0.12595327560686342,2.9582094042044553
XGBoost_grid_1_model_9,27,TA,6.75,0.20757548749033017,3.291738167301649
XGBoost_grid_1_model_9,28,TA,6.6,0.02539980690926308,3.109562486720582
XGBoost_grid_1_model_9,29,TA,6.45,-0.034744068773256864,3.049418611038062
XGBoost_grid_1_model_9,30,TA,6.15,-0.06687758645663644,3.0172850933546824
XGBoost_grid_1_model_9,31,TA,5.7,-0.10343181538499033,2.9807308644263286
XGBoost_grid_1_model_9,32,TA,5.7,-0.17039595295985555,2.9137667268514633
XGBoost_grid_1_model_9,33,TA,6.15,-0.09123041253122985,2.992932267280089
XGBoost_grid_1_model_9,34,TA,7.13,0.42455469268477597,3.5087173724960947
XGBoost_grid_1_model_9,35,TA,5.85,-0.1678203243969217,2.9163423554143972
XGBoost_grid_1_model_9,36,TA,6.3,0.07379790840463596,3.1579605882159547
XGBoost_grid_1_model_9,37,TA,4.8,-0.5023376013462741,2.5818250784650445
XGBoost_grid_1_model_9,38,TA,6,-0.10094170334438435,2.9832209764669346
XGBoost_grid_1_model_9,39,TA,6.23,-0.08939455149488262,2.9947681283164362
XGBoost_grid_1_model_9,40,TA,5.25,-0.13038196197400526,2.9537807178373137
XGBoost_grid_1_model_9,41,TA,5.85,-0.14679605462070971,2.937366625190609
XGBoost_grid_1_model_9,42,TA,5.78,-0.12267652976637078,2.961486150044948
XGBoost_grid_1_model_9,43,TA,6.3,-0.0454084520331689,3.03875422777815
XGBoost_grid_1_model_9,44,TA,6.08,-0.10622100025001466,2.977941679561304
XGBoost_grid_1_model_9,45,TA,5.7,-0.14656082313093882,2.93760185668038
XGBoost_grid_1_model_9,46,TA,5.55,-0.13472448993060304,2.949438189880716
XGBoost_grid_1_model_9,47,TA,5.85,-0.16599730314272948,2.9181653766685893
XGBoost_grid_1_model_9,48,TA,6.3,-0.05211062455135884,3.03205205525996
XGBoost_grid_1_model_9,1,TSS,18.4,-0.7508249719006318,2.333337707910687
XGBoost_grid_1_model_9,2,TSS,19.2,-0.5506032214810447,2.533559458330274
XGBoost_grid_1_model_9,3,TSS,20.1,-0.49133246329923497,2.592830216512084
XGBoost_grid_1_model_9,4,TSS,19.7,-0.37879378183020435,2.7053688979811144
XGBoost_grid_1_model_9,5,TSS,21,-0.10698402786834382,2.977178651942975
XGBoost_grid_1_model_9,6,TSS,21.1,-0.08151792310592235,3.0026447567053967
XGBoost_grid_1_model_9,7,TSS,20.6,-0.4709859619744949,2.613176717836824
XGBoost_grid_1_model_9,8,TSS,21.3,-0.11167390054712628,2.9724887792641925
XGBoost_grid_1_model_9,9,TSS,21.6,9.557250887155533e-4,3.0851184049000344
XGBoost_grid_1_model_9,10,TSS,21.8,0.1490104033922155,3.2331730832035346
XGBoost_grid_1_model_9,11,TSS,22.2,0.13630981339762593,3.220472493208945
XGBoost_grid_1_model_9,12,TSS,21.5,0.04344851285633006,3.127611192667649
XGBoost_grid_1_model_9,13,TSS,21.8,0.16139364646126808,3.245556326272587
XGBoost_grid_1_model_9,14,TSS,19.9,-0.4473281982872218,2.636834481524097
XGBoost_grid_1_model_9,15,TSS,22.1,0.07666209898889073,3.1608247788002095
XGBoost_grid_1_model_9,16,TSS,22.1,0.08410308323800528,3.168265763049324
XGBoost_grid_1_model_9,17,TSS,22.4,0.14325939191298293,3.227422071724302
XGBoost_grid_1_model_9,18,TSS,21.9,0.11914036340183698,3.2033030432131557
XGBoost_grid_1_model_9,19,TSS,22.4,0.156176190719836,3.2403388705311547
XGBoost_grid_1_model_9,20,TSS,20.9,-0.24081872517450043,2.8433439546368184
XGBoost_grid_1_model_9,21,TSS,20.6,-0.5221379085754356,2.5620247712358832
XGBoost_grid_1_model_9,22,TSS,23.2,0.12656842844767713,3.210731108258996
